Source,Target,Weight
Lulu,Quinn,0.007234776986174817
Kassadin,Varus,0.007221806801859346
Graves,Xayah,0.007210529469346231
Volibear,Zilean,0.007210305067784066
Leona,Ryze,0.0071989702884315675
Diana,Quinn,0.007196653838358529
Ekko,Fiddlesticks,0.007195100059853021
Taliyah,Ziggs,0.0071862429102804316
Diana,Gnar,0.007183645725852183
Fizz,Sion,0.007182538394274253
Garen,Varus,0.0071684104099789345
Warwick,Yasuo,0.007167291508507494
Evelynn,Swain,0.0071640446879476915
Ekko,Quinn,0.0071600033570241705
Ivern,Katarina,0.0071491287434397284
Aatrox,Tristana,0.0071382346465619795
Diana,Nami,0.00713560424810683
Darius,Kindred,0.0071347292728818545
Elise,Twitch,0.0071302955482103435
Ashe,Volibear,0.007123204954273107
Vayne,Warwick,0.007118163445896069
Camille,Fiddlesticks,0.007117721784272767
Mordekaiser,Sona,0.00710949682242567
Pyke,Rumble,0.007108783599092419
Rakan,Twitch,0.007107637727147014
Anivia,Xayah,0.007105068408867785
Garen,Zyra,0.007078969114578746
Talon,Volibear,0.007074907091730674
Singed,Zoe,0.007074267817867585
Kalista,Leona,0.007069525063575311
Heimerdinger,Jhin,0.0070671347939677
Fiddlesticks,Gnar,0.00706346039885443
Ashe,Warwick,0.007056950019353887
Nami,Riven,0.007050537307487481
Kalista,Quinn,0.007049403001504631
Katarina,Nami,0.007043643514196444
Aatrox,Fiddlesticks,0.007036432549936454
Singed,Taric,0.007031264324902084
Kassadin,Tryndamere,0.007028806141122607
Braum,Ivern,0.007027052500751871
Poppy,Syndra,0.007025158509156705
Draven,Soraka,0.007015533891682598
Lucian,Mordekaiser,0.007006079140862204
Riven,Udyr,0.007000514055706913
Jinx,Taric,0.006999993440990527
Annie,Lucian,0.006995674215493942
Lissandra,Skarner,0.0069947710936253266
Darius,Udyr,0.006987791754338483
Braum,Diana,0.006987054583569879
Nasus,Taliyah,0.006982470015908628
Azir,Yorick,0.006975193627947517
Mordekaiser,Nami,0.00696939983887494
Fiora,Nami,0.006967047832994136
Akali,Mordekaiser,0.006965224607360084
Kindred,Skarner,0.006960406109132374
Sivir,Taric,0.0069593005678576245
Teemo,Xayah,0.006953096163322767
Draven,Syndra,0.006951434724636402
Ivern,Kennen,0.006949313858514781
Nautilus,Udyr,0.006949284944200917
Morgana,Udyr,0.006946371336731438
Azir,Taric,0.006945323916070837
Kindred,Malphite,0.006945233715478456
Annie,Diana,0.006937323153696888
Evelynn,Gnar,0.006935103335339405
Taliyah,Veigar,0.006926946036333442
Gnar,Jhin,0.006916940031701045
Maokai,Rengar,0.006916125103789797
Gnar,Sejuani,0.006911296958650178
Taliyah,Taric,0.0069091421896264145
Akali,Nami,0.006899080606321488
Janna,Nidalee,0.0068930898259808235
Camille,Zyra,0.006890958303375804
Ivern,Talon,0.006889998051381657
Illaoi,Ziggs,0.006885919353566205
Jhin,Udyr,0.006866170643181183
Twitch,Zilean,0.006855333087290524
Nautilus,Ziggs,0.006852935162987005
Gnar,Rammus,0.0068487313277208455
Caitlyn,Shyvana,0.0068467553627915324
Rumble,Tristana,0.006845851096110022
Katarina,Taliyah,0.006844274598600955
Jhin,Taliyah,0.00683103620919921
Brand,Taliyah,0.006829600744176001
Katarina,Urgot,0.006821847411985516
Ivern,Syndra,0.006816578227130172
Azir,Tristana,0.006809981049869681
Diana,Taric,0.006809946096069364
Karthus,Mordekaiser,0.0068094736129899434
Aatrox,Brand,0.006807341481784954
Evelynn,Rumble,0.006801344660421867
Lucian,Volibear,0.006793878428140473
Renekton,Taliyah,0.006779713837975093
Heimerdinger,Yasuo,0.006778405517269052
Diana,Draven,0.00677342405472035
Lux,Udyr,0.0067713191809026145
Sivir,Warwick,0.006771099399553936
Diana,Shaco,0.006764033449121379
Azir,Gragas,0.006763341272298034
Mordekaiser,Vayne,0.00675916565797988
Camille,Nami,0.006757045942056027
Annie,Kalista,0.006746793927290899
Skarner,Talon,0.006744916341933912
Mordekaiser,Vi,0.006741653954580328
Nidalee,Shen,0.006724722153939452
Ivern,Trundle,0.00671932802099262
Azir,Soraka,0.006719136733124454
Kalista,Rakan,0.0067165018078512405
Sivir,Volibear,0.006711641706153692
Syndra,Warwick,0.006709112361289371
Braum,Mordekaiser,0.006707054618010996
Orianna,Shaco,0.0066976409838902535
Trundle,Veigar,0.006696231630876896
Gnar,Trundle,0.006687752109532907
Cassiopeia,Rakan,0.006686449165655878
Anivia,Maokai,0.006685817797275322
Jinx,Udyr,0.0066854892036480075
Trundle,Zoe,0.0066849990581719886
Akali,Bard,0.0066811666958519495
Aatrox,Zilean,0.006677713705851158
Kalista,Trundle,0.006676402330999381
Akali,Rakan,0.006675206486627683
Illaoi,Shaco,0.006674025498587827
Graves,Sona,0.006671784869673935
Anivia,Rengar,0.006668780717371099
Aatrox,Varus,0.006661506210390709
Orianna,Skarner,0.006643396528322925
Karma,Singed,0.006643013284901124
Anivia,Katarina,0.006642046627923471
Fiddlesticks,Illaoi,0.006637291109703857
Aatrox,Skarner,0.00662957392295698
Sona,Ziggs,0.0066285176304152526
Nocturne,Taric,0.006619489384334664
Ivern,Kindred,0.006611079934732048
Galio,Tryndamere,0.006609253984395666
Braum,Shyvana,0.006607753469116537
Cassiopeia,Xayah,0.006607554675708262
Kennen,Trundle,0.0066030496862856305
Ornn,Ziggs,0.006596647523319767
Mordekaiser,Pyke,0.00657052241225303
Nidalee,Sona,0.0065702852268489445
Heimerdinger,Karma,0.006567927030539038
Lucian,Skarner,0.006567135822723389
Fizz,Ivern,0.006565232113385588
Jhin,Kennen,0.006557863526962797
Sona,Taliyah,0.006545369107313714
Amumu,Swain,0.006531323664826209
Cassiopeia,Evelynn,0.006529499569834215
Irelia,Warwick,0.006529379455235337
Janna,Kled,0.006528851429850969
Braum,Syndra,0.006526032827960926
Alistar,Ziggs,0.006525016732659048
Anivia,Heimerdinger,0.006520334897272995
Janna,Rumble,0.006518917536964965
Ashe,Taric,0.006516595598957796
Lissandra,Warwick,0.006493961993884722
Gangplank,Warwick,0.006492082910675559
Olaf,Zyra,0.006490051457947949
Camille,Tristana,0.006488981140016606
Anivia,Shaco,0.006478526268133622
Gangplank,Maokai,0.006463832476489354
Ivern,Singed,0.006461086524789498
Leona,Olaf,0.006457199602585999
Annie,Viktor,0.006447858762555407
Jax,Ziggs,0.0064477821433660855
Gragas,Zyra,0.00644024008652953
Gnar,Mordekaiser,0.006439046112571275
Rumble,Taric,0.006436182077728402
Hecarim,Xayah,0.006422505597857031
Quinn,Xayah,0.006421620316208977
Anivia,Mordekaiser,0.006414724130035029
Kassadin,Maokai,0.006414478778617776
Kalista,Shen,0.00641411902409612
Darius,Taric,0.006411391197583155
Fiora,Sona,0.006409632439249177
Draven,Lulu,0.006403069192568112
Sona,Vi,0.006401988255110959
Gangplank,Zyra,0.006399970954155939
Vi,Zoe,0.00639766134904877
Taric,Yasuo,0.0063878658351239175
Camille,Maokai,0.006385624170130917
Alistar,Udyr,0.0063847741859711414
Alistar,Swain,0.0063817696084194995
Ryze,Shyvana,0.006353852712359704
Soraka,Udyr,0.006350144158545375
Aatrox,Lulu,0.0063404567037304215
Ivern,Nidalee,0.006338460086200082
Draven,Shaco,0.006332880889815901
Azir,Zyra,0.0063280915697112045
Anivia,Shen,0.006327879819993939
Braum,Udyr,0.006325801272909586
Nidalee,Volibear,0.006325213858249482
Nami,Quinn,0.006322699105491202
Skarner,Sona,0.006318617039181813
Heimerdinger,Leona,0.0063076687706105925
Pyke,Volibear,0.006304875709104647
Rengar,Warwick,0.0062977660448384175
Singed,Taliyah,0.006289443177987644
Akali,Singed,0.006284457805536356
Annie,Ekko,0.006281048563745472
Volibear,Xerath,0.006277345551667566
Sejuani,Sona,0.006273907786399717
Taliyah,Zyra,0.006271859012574392
Akali,Fiddlesticks,0.0062698336186569744
Taric,Trundle,0.006267954306087047
Heimerdinger,Ivern,0.00626768315557882
Lulu,Volibear,0.0062609568217545705
Kalista,Talon,0.006259177608070368
Bard,Garen,0.006253860418654365
Ivern,Teemo,0.006250590277987028
Amumu,Zoe,0.00625051932329912
Azir,Blitzcrank,0.00624779936609586
Cassiopeia,Shaco,0.006241736828775667
Ivern,Viktor,0.006240018104211095
Riven,Taric,0.006233534790586204
Ahri,Udyr,0.006220515749412587
Azir,Jinx,0.006218362569270108
Hecarim,Janna,0.006217555529734139
Olaf,Xayah,0.0062170748146744195
Annie,Fiora,0.006212093719968325
Shen,Zoe,0.006179837716880111
Nami,Rammus,0.006178823690550672
Diana,Zyra,0.00617072141715433
Aatrox,Volibear,0.0061685159809409685
Bard,Riven,0.006161728524692007
Janna,Kalista,0.006158337412045966
Evelynn,Heimerdinger,0.0061543273504322355
Fiddlesticks,Quinn,0.006137980810974786
Aatrox,Janna,0.006128642350693791
Swain,Tryndamere,0.006122357046203621
Gragas,Katarina,0.006120520012152804
Orianna,Taric,0.006118687140852131
Quinn,Tryndamere,0.006110777115680377
Maokai,Xayah,0.00610937394999104
Amumu,Syndra,0.006101989893401091
Draven,Quinn,0.0060850190939890515
Azir,Vi,0.006083951209867971
Aatrox,Udyr,0.006080651893194906
Kled,Zyra,0.006080402106765713
Heimerdinger,Shyvana,0.00607643950346635
Bard,Tryndamere,0.00606870708895948
Kennen,Taric,0.00606727013703601
Gnar,Syndra,0.006062672307789816
Fizz,Mordekaiser,0.006062595431434158
Varus,Volibear,0.006060865852580678
Jinx,Singed,0.006048735580689742
Bard,Tristana,0.006045511295802084
Olaf,Twitch,0.00604348277895065
Caitlyn,Udyr,0.0060373561293970875
Malzahar,Nidalee,0.006027430175071161
Gangplank,Heimerdinger,0.006021499419213136
Akali,Ivern,0.0060168849570835055
Janna,Rengar,0.006011263484845477
Gragas,Tryndamere,0.006007419998392768
Bard,Renekton,0.006006041808549181
Nami,Shyvana,0.006005762991224953
Maokai,Neeko,0.006002023230848632
Talon,Trundle,0.005999369545854649
Bard,Shyvana,0.005989239775269596
Yasuo,Ziggs,0.005985887840004677
Ryze,Tryndamere,0.005982385522314194
Elise,Garen,0.005970050428498524
Ekko,Zyra,0.005948449540377017
Ivern,Jayce,0.005941045000432488
Sion,Sona,0.00593662718856123
Trundle,Vi,0.005925764756038563
Lucian,Taric,0.005923683228120511
Darius,Sona,0.005919118945161294
Kassadin,Trundle,0.005906698194730338
Trundle,Viktor,0.005900115597571143
Jhin,Warwick,0.00589472696561665
Taric,Tristana,0.005891045412019743
Draven,Kennen,0.005889723564841741
Aatrox,Bard,0.0058881507262613765
Annie,Yorick,0.005877662463002121
Jhin,Syndra,0.005877212577240295
Diana,Lulu,0.005877117529795091
Cassiopeia,Sona,0.0058766096270969695
Diana,Skarner,0.005873527396230265
Graves,Warwick,0.005872141152873947
Corki,Gnar,0.005869546031852192
Leona,Udyr,0.0058681991240489475
Garen,Gnar,0.005865754643952857
Camille,Janna,0.005850815641344201
Udyr,Zed,0.005844238298349643
Kalista,Nautilus,0.00583589009351591
Taric,Teemo,0.005831473149425113
Singed,Sona,0.0058233982790473985
Annie,Urgot,0.005817012217633068
Elise,Ornn,0.005801682801244002
Kalista,Karthus,0.005796337888125206
Ryze,Sejuani,0.00579330943692807
Maokai,Riven,0.005787035569919279
Annie,Karthus,0.005762338569309428
Skarner,Zilean,0.0057470159962499726
Illaoi,Quinn,0.005740840158310618
Gragas,Heimerdinger,0.005739646112963331
Bard,Syndra,0.005737706309884679
Akali,Skarner,0.005734773192439124
Draven,Shen,0.005726329509303211
Swain,Teemo,0.005723985893422148
Annie,Sion,0.005717035840220182
Gnar,Morgana,0.005716807105628511
Warwick,Zoe,0.005713608080838798
Ekko,Maokai,0.005707678241628781
Cassiopeia,Garen,0.005706027580515601
Kalista,Syndra,0.005705901932601428
Ryze,Shaco,0.005698493952756347
Janna,Shaco,0.0056899968489071626
Ivern,Malphite,0.005689044950507314
Kindred,Syndra,0.005678720920141076
Annie,Jayce,0.005673405364327901
Udyr,Zyra,0.005661863671892656
Ahri,Volibear,0.005657513966597857
Annie,Trundle,0.005653852844376486
Garen,Syndra,0.005631895751545759
Corki,Shaco,0.005628756155447534
Mordekaiser,Sejuani,0.005620114346799361
Olaf,Veigar,0.005613128814157329
Anivia,Sejuani,0.005602203427369531
Annie,Illaoi,0.005601252817501886
Kassadin,Poppy,0.005597189164622281
Nautilus,Twitch,0.005597068187310041
Syndra,Udyr,0.0055681331722000175
Jhin,Skarner,0.005568047396638302
Udyr,Yasuo,0.005567778730981207
Galio,Gnar,0.0055573825019139675
Katarina,Vi,0.005547867865966896
Bard,Katarina,0.005537534263298857
Olaf,Syndra,0.005529224779463252
Nautilus,Nidalee,0.005525062663065553
Ahri,Trundle,0.005524921421819181
Mordekaiser,Xerath,0.005517128898734599
Nidalee,Taric,0.00551092625907926
Annie,Ivern,0.005504279787248344
Rakan,Teemo,0.005481155151657738
Blitzcrank,Swain,0.005480638980850174
Shyvana,Swain,0.005473882459445495
Camille,Zilean,0.005467520721415526
Ivern,Rengar,0.0054496686290083805
Lissandra,Volibear,0.005444056475671128
Shyvana,Talon,0.005440958437312819
Ekko,Xayah,0.005439697210391855
Draven,Garen,0.005435150111965622
Taric,Ziggs,0.005420973456965258
Katarina,Shaco,0.005417333986738144
Lux,Warwick,0.005410171290071776
Camille,Sona,0.005402353524371339
Azir,Sion,0.0053980764506668345
Janna,Katarina,0.005385113719618845
Annie,Camille,0.005377867178183933
Janna,Warwick,0.005374577992107766
Rakan,Shaco,0.005351796348363976
Braum,Heimerdinger,0.005348196514506017
Rengar,Soraka,0.005347535703701042
Jhin,Mordekaiser,0.0053469339036107035
Janna,Taliyah,0.00534663200833329
Elise,Maokai,0.0053369090755157915
Maokai,Tristana,0.005320523764082986
Anivia,Tryndamere,0.005316693010784601
Rakan,Riven,0.005299397665652214
Jinx,Swain,0.005298382544212281
Ekko,Trundle,0.0052932422487970985
Ashe,Mordekaiser,0.005286552185302364
Fiora,Heimerdinger,0.0052800182442112095
Quinn,Skarner,0.005270801350957772
Cassiopeia,Skarner,0.005259025001276429
Anivia,Skarner,0.005232652973798896
Akali,Heimerdinger,0.0052203255267494865
Warwick,Zyra,0.005190805256586244
Nasus,Zyra,0.005185815719864439
Singed,Talon,0.005171805657112246
Hecarim,Heimerdinger,0.0051619928251620106
Mordekaiser,Zed,0.005161775198367719
Annie,Galio,0.005159181779130946
Nidalee,Xayah,0.005148267503638337
Rumble,Shyvana,0.005144496841742656
Kindred,Maokai,0.005127571675198767
Heimerdinger,Taliyah,0.005127135750532916
Fiora,Ivern,0.00511253498256529
Azir,Maokai,0.005111419548783364
Singed,Veigar,0.0051103718640123225
Janna,Singed,0.0050997207185412095
Poppy,Tryndamere,0.005092572821388487
Nami,Twitch,0.0050896163481462114
Heimerdinger,Olaf,0.00508854868490435
Riven,Zyra,0.005081762058083807
Sejuani,Singed,0.0050800598795957995
Nasus,Ziggs,0.005071089650229512
Camille,Heimerdinger,0.005070536075479097
Cassiopeia,Udyr,0.005069925800490208
Brand,Riven,0.005068540114731658
Leona,Taliyah,0.005064459669821303
Nidalee,Trundle,0.005063403896201626
Camille,Skarner,0.005051675845968119
Nidalee,Swain,0.005048949879772342
Aatrox,Zyra,0.005048423767180206
Aatrox,Diana,0.005044735603199069
Trundle,Varus,0.005042485336453013
Quinn,Talon,0.005039013228759872
Warwick,Yorick,0.005038071722982388
Azir,Sejuani,0.005036600578242296
Heimerdinger,Irelia,0.005030115886142037
Tryndamere,Zyra,0.005025515087655354
Shaco,Taliyah,0.005023364327507431
Skarner,Taliyah,0.0050153264628876055
Corki,Volibear,0.0050100475779565334
Aatrox,Annie,0.005003199063822423
Diana,Singed,0.004987541440365265
Janna,Mordekaiser,0.004967302238949578
Karthus,Ziggs,0.00493672221715523
Heimerdinger,Mordekaiser,0.0049352497801923
Diana,Gragas,0.004930562865185938
Ivern,Ziggs,0.00493003570570043
Sejuani,Talon,0.004928444109066779
Annie,Hecarim,0.004910802992675236
Talon,Zyra,0.004904796366546962
Katarina,Warwick,0.004899095594593595
Neeko,Udyr,0.004884721918230027
Sona,Zed,0.004878241046711281
Diana,Maokai,0.004876742799820994
Tryndamere,Varus,0.004874165120315029
Shaco,Yorick,0.004872943806541874
Warwick,Zed,0.004868256205397558
Azir,Elise,0.0048675520308081675
Kayn,Mordekaiser,0.004853584708186002
Kassadin,Udyr,0.004853253282788751
Alistar,Quinn,0.004849538709603238
Gnar,Nami,0.004847393432597748
Nidalee,Tryndamere,0.004842233652277728
Anivia,Janna,0.004830854077783005
Olaf,Rakan,0.00481834658256724
Ivern,Swain,0.004816344598637681
Gnar,Talon,0.0048140358895489704
Galio,Singed,0.004812967544257121
Renekton,Sona,0.0048055630476983675
Cassiopeia,Warwick,0.004790915526404185
Braum,Ekko,0.004781542385210084
Irelia,Udyr,0.004777643060791613
Taliyah,Xayah,0.004765030075523105
Katarina,Zyra,0.004761518567215632
Azir,Fiddlesticks,0.004743027479079764
Azir,Shen,0.004735386668565553
Kalista,Swain,0.004729597098203553
Kalista,Shyvana,0.004691637480722646
Diana,Yorick,0.00468441177911319
Maokai,Ziggs,0.004681497085192218
Annie,Udyr,0.004670252686347288
Heimerdinger,Lissandra,0.004641219476389904
Volibear,Zed,0.004624469194247942
Alistar,Azir,0.004616083904406856
Gragas,Sona,0.004600907899860145
Ahri,Skarner,0.0046000152715449105
Sona,Zoe,0.004588814425953308
Quinn,Sona,0.00458506988765013
Malzahar,Tryndamere,0.004542297815902415
Bard,Cassiopeia,0.004531201520049432
Pantheon,Rakan,0.004515023552641652
Gangplank,Trundle,0.004504459132347067
Graves,Mordekaiser,0.0045013540640094305
Vi,Xayah,0.004498658727456015
Kalista,Ziggs,0.004489892433528103
Syndra,Twitch,0.004486581466665147
Warwick,Xayah,0.004480655629661986
Sejuani,Tryndamere,0.004478815611759536
Annie,Taric,0.004474259066149474
Garen,Xayah,0.004470976050982315
Elise,Mordekaiser,0.004456519134110926
Kalista,Pantheon,0.004455090241562813
Heimerdinger,Quinn,0.004452460515354455
Heimerdinger,Jinx,0.004450336525493314
Maokai,Talon,0.004444739732258059
Ivern,Shen,0.004440946776984207
Aatrox,Shaco,0.0044181023293982675
Shaco,Varus,0.004392997476318886
Darius,Janna,0.004384595140438871
Maokai,Pyke,0.004383333866567503
Ivern,Sivir,0.0043628043217776745
Warwick,Zilean,0.004360096091896951
Shaco,Tristana,0.004348935076772694
Heimerdinger,Kled,0.0043413811123129776
Kindred,Sona,0.004338816410747487
Heimerdinger,Zoe,0.004332636901225924
Gangplank,Shaco,0.0043147509181154535
Kindred,Ziggs,0.004297112664204951
Twitch,Warwick,0.0042873149738696026
Ornn,Quinn,0.004280345471168121
Maokai,Zed,0.00428009476943
Lissandra,Singed,0.004275272937193791
Nami,Syndra,0.004268490145137466
Heimerdinger,Sivir,0.004267299504247673
Bard,Skarner,0.004265410224246374
Lissandra,Trundle,0.004255811010758821
Gnar,Katarina,0.004239255537654584
Sona,Syndra,0.0042370397452444015
Maokai,Taliyah,0.004216071253989523
Corki,Skarner,0.004215377698061115
Gnar,Karthus,0.004215145244729224
Braum,Singed,0.004206652469206838
Bard,Talon,0.004199141457285597
Graves,Ornn,0.004194387047746476
Nami,Singed,0.004191327045287576
Maokai,Shaco,0.0041907896010604535
Gnar,Sona,0.0041888909856751646
Heimerdinger,Kassadin,0.004183499462383467
Irelia,Maokai,0.004181120231983708
Katarina,Teemo,0.004176966679551779
Gnar,Udyr,0.0041438565840654275
Nocturne,Ziggs,0.004137653754883354
Fiddlesticks,Riven,0.004126057905422739
Udyr,Vladimir,0.004124914505470003
Heimerdinger,Viktor,0.0041185468063135704
Gangplank,Leona,0.00411417600709071
Rakan,Shyvana,0.004112239986892204
Tryndamere,Zoe,0.004086444603035846
Shaco,Ziggs,0.004085749165309008
Taliyah,Volibear,0.004083086790519292
Quinn,Rengar,0.004080679652109281
Azir,Ivern,0.004078717505121306
Gnar,Janna,0.004074537076107293
Gnar,Rakan,0.004073836489186033
Karma,Mordekaiser,0.004073154192670393
Katarina,Quinn,0.004063246534855839
Bard,Diana,0.0040585078776785395
Nami,Shaco,0.004032144597664368
Hecarim,Rakan,0.004029963949719518
Sona,Yasuo,0.004028254067633024
Ivern,Twitch,0.0040268479168893735
Corki,Heimerdinger,0.004024263945201938
Gangplank,Talon,0.004017959335951924
Brand,Udyr,0.0040150883404284415
Singed,Syndra,0.004010221593667339
Corki,Tryndamere,0.00400996148114096
Kindred,Rakan,0.004003824449778048
Nami,Tryndamere,0.004003372361160548
Kalista,Warwick,0.003997649930095514
Kindred,Zyra,0.003995657722549695
Blitzcrank,Ivern,0.003994265240720095
Aatrox,Leona,0.003987013191313822
Rumble,Xayah,0.003982486848300877
Braum,Skarner,0.00396105713274437
Shen,Ziggs,0.0039600061183064
Annie,Taliyah,0.003957850918518222
Heimerdinger,Talon,0.003954492175542003
Rakan,Rammus,0.003951999560698487
Trundle,Zed,0.003945881055150795
Taliyah,Yorick,0.003937675755512144
Nidalee,Skarner,0.003933467001996969
Riven,Warwick,0.003903531532673318
Galio,Skarner,0.0038954604131928223
Azir,Shaco,0.003862271979336898
Kindred,Swain,0.0038373507391994423
Sejuani,Ziggs,0.003818425743823543
Irelia,Ziggs,0.0038114606548618267
Maokai,Zoe,0.0038075169941787
Annie,Tryndamere,0.00380634799814133
Mordekaiser,Rakan,0.00379892907820115
Evelynn,Mordekaiser,0.003788439575675397
Diana,Nidalee,0.003787388877700755
Bard,Darius,0.0037808810201116583
Lux,Skarner,0.003778847726108806
Mordekaiser,Nocturne,0.003769783055746943
Rengar,Taric,0.0037657109092315106
Shaco,Xayah,0.0037551083697816372
